call,location,store
055-267-0623,"경남 창원시 의창구 용지로153번길 7 103호 (용호동,영화빌딩)",IF 경남 창원용호점 (신) 
,경남 김해시 능동로167번길 7 GS마트 내 (부곡동),IF 경남 장유GS점 (코드변경) 
,경북 안동시 남문로 22-15 (삼산동),IF 경북 안동점 (코드변경) 
,경북 안동시 남문로 22-15 (삼산동),IF 경북 안동점 (신) 
054-931-1377,경북 성주군 성주읍 성주로 3222 (경산리),IF 경북 성주점 
054-971-3319,경북 칠곡군 석적읍 유학로 42 (중리),IF 경북 석적점 
,경북 상주시 상산로 274-1 1층 (남성동),IF 경북 상주점 (신) (코드변경) 
054-433-7790,경북 김천시 김천로 112-1 (평화동),IF 경북 김천점 
055-313-8948,경남 김해시 능동로167번길 7 (167번길 7 GS마트내) (부곡동),IF 경남 장유GS점 (신) 
055-313-1155,경남 김해시 인제로 189 (어방동),IF 경남 인제대점 
055-383-6245,"경남 양산시 양산역1길 18 102호 (중부동,나래프라자)",IF 경남 양산점 
055-745-5153,경상남도 진주시 진양호로527번길 2 (대안동),IF 경남 신진주점 (신) 
055-245-1282,"경남 창원시 마산합포구 월영동3길 14 1층 (해운동,요거프레소)",IF 경남 신마산점 
054-455-4123,경북 구미시 문화로 25 (원평동),IF 경북 구미점 (신) 
054-955-6005,경북 고령군 대가야읍 중앙로 11 (헌문리),IF 경북 고령점 
055-852-0117,경남 사천시 사천읍 읍내로 13 (수석리),IF 경남 사천점 
070-8268-2246,경남 밀양시 석정로 11-1 (내일동),IF 경남 밀양점 
055-366-1030,"경남 양산시 물금읍 삽량로 40 1층 114호 (범어리,세종메디컬센터)",IF 경남 물금신도시점 
055-289-8948,경남 창원시 성산구 가양로124번길 5-12 대방 GS마트 내 (대방동),IF 경남 대방GS점(신) 
055-673-0559,"경상남도 고성군 고성읍 동외로 175, 1층 105호 (양강빌딩)",IF 경남 고성점 
055-944-8176,경남 거창군 거창읍 중앙로 126 (중앙리),IF 경남 거창점 
031-841-9888,경기 남양주시 별내면 청학로68번길 5-18 (청학리),IF 경기 청학리점 
031-581-8948,경기 가평군 가평읍 가화로 130 (읍내리),IF 경기 가평점 
055-636-3225,경남 거제시 거제중앙로 1888-1 1층 (고현동),IF 경남 거제점 
031-794-1010,경기 하남시 신장로 134 (덕풍동),IF 경기 하남점 
031-637-2226,경기 이천시 어재연로37번길 5 (창전동),IF 경기 이천점 
031-377-7747,경기 오산시 오산로 210 (원동),IF 경기 오산점 (신) 
031-885-8253,경기 여주시 세종로14번길 3 (홍문동),IF 경기 여주점 
031-681-3344,경기 평택시 안중읍 안중로 125-1 (안중리),IF 경기 안중점 
031-674-6974,경기도 안성시 중앙로 390번길 (서인동),IF 경기 안성점 (신) 
031-593-3018,경기 남양주시 화도읍 마석중앙로 79 (마석우리),IF 경기 마석점 (신) 
031-864-0002,"경기 동두천시 동두천로 119 1층 122호 (지행동,지행역프라자)",IF 경기 동두천점 (신) 
031-981-7726,"경기 김포시 사우중로 45 112호 (사우동,코아센터)",IF 경기 김포점 
031-821-9828,"경기 의정부시 평화로 632 (9호, 1층전체) (의정부동)",IF 경기 가능역점 
032-567-3628,"인천 서구 완정로 153 104호 (왕길동,이레메디칼센타)",IF 검단사거리점 (신) 
,"인천 서구 완정로 153 104호 (왕길동,이레메디칼센타)",IF 검단사거리점 
02 3409 5772,"서울 광진구 능동로 103 1층 1-2호 (화양동,동서빌딩)",IF 건대점 
02-452-3981,"서울 광진구 아차산로 272 (자양동,더샵스타시티판매영업동 1층 7-2호)",IF 건대스타시티점 
02-464-8492,서울 광진구 능동로 127 1층 (화양동),IF 건대 그린점 
055-687-3589,경남 거제시 옥포로 228 (옥포동),IF 거제 옥포점 
02-431-8945,"서울특별시 송파구 오금로 512, 101호 (거여동,거여역2차 쌍용아파트)",IF 거여역점 
02-2066-1734,서울 구로구 남부순환로97길 20-10 1층 (개봉동),IF 개봉점 
031-531-8888,경기 포천시 중앙로 122 1층 (신읍동),IF 경기 포천점 
031-382-2776,"경기 안양시 동안구 평촌대로 137-1 103호 (호계동,안양신풍빌딩)",IF 경기 평촌점 
033-442-2292,강원 화천군 화천읍 중앙로 10-3 (하리),IF 강원 화천점 
031-769-5521,경기 광주시 중앙로 120-1 1층 (경안동),IF 경기 광주점 
,서울 강서구 강서로56길 17 (등촌동),IF 강서 뉴코아점 
033-436-2155,강원 홍천군 홍천읍 신장대로 78 (신장대리),IF 강원 홍천점 
033-553-9583,강원 태백시 시장북길 10 (황지동),IF 강원 태백점 
033-243-1980,"강원도 춘천시 중앙로 1가(지하상가 라열 51,52호)",IF 강원 춘천점 
033-455-2929,강원 철원군 동송읍 이평로53번길 12-2 (이평리),IF 강원 철원점 
033-638-1270,강원 속초시 중앙로 121 (금호동),IF 강원 속초점 (신) 
02-3424-1419,"서울 광진구 광나루로56길 85 판매동 지하1층 B-070,071호  (구의동,강변테크노)",IF 강변 테크노마트점 
070-7758-9888,강원 강릉시 솔올로 38 101호 (교동),IF 강릉 교동점 
02-471-0066,"서울특별시 강동구 천호옛길 14, 102호 (성내동)",IF 강동구청점 (신) 
02-2112-2370,서울특별시 강남구 테헤란로 152 강남파이낸스센터 B2F-D,IF 강남파이낸스센터점 
02-535-0585,"서울 서초구 강남대로 423 1층 (서초동,한승빌딩)",IF 강남직영점 
02-508-0585,서울특별시 강남구 강남대로 438 (역삼동),IF 강남직영2호점 
070-4147-5902,서울 강남구 테헤란로 101 강남역지하도상가 A23-26호 (역삼동),IF 강남지하점 
031-281-2277,"경기 용인시 기흥구 강남로 13 107호 (구갈동,스카이프라자2)",IF 강남대점 
02-588-0585,"서울 서초구 강남대로 375 (서초동,서초현대타워아파트)",IF 강남대로 직영점 
033-574-9166,"강원 삼척시 진주로 26 102호 (남양동,신세기상가)",IF 강원 삼척점 
033 532 9940,강원 동해시 대학로 20 (천곡동),IF 강원 동해점 
033-643-8865,강원 강릉시 신대학길 16 (금학동),IF 강원 강릉점 
02-6348-7100,서울 강서구 화곡로 318-1 (화곡동),IF 강서구청점 
02-537-1080,"서울 서초구 신반포로 194 지하층 쇼케이스 3,4호 (반포동,상가본가동)",IF 강남고속터미널점 (신) 
02-501-4617,"서울특별시 강남구 선릉로 320, 102호 (대치동,성진빌딩)",IF 강남 한티역점 
02-3288-0319,"서울 강남구 테헤란로 113 1층 101호 (역삼동,목화밀라트)",IF 강남 역삼직영점 
02-508-5876,"서울 강남구 도곡로 405 114호 (대치동,삼환아르누보2차)",IF 강남 대치점 
032-466-1201,"인천 남동구 남동대로 860 상가 1동 103호 (간석동,간석래미안자이아파트)",IF 간석올리브점 
032-435-5858,"인천광역시 남동구 석산로 15, 1층 일부 (간석동)",IF 간석역점 (신) 
02-861-0585,서울특별시 금천구 벚꽃로 286 (가산동) 삼성리더스타워 109호,IF 가산디지털 직영점 
02-542-0585,서울특별시 강남구 압구정로12길 50,IF 가로수길 직영점 
02-2157-5206,"서울특별시 송파구 충민로 66, 패션관동 1층 1011호 (문정동,가든파이브라이프)",IF 가든파이브점 
062-718-9430,광주 동구 중앙로 163 (충장로4가),IF NC웨이브 충장점 
032-812-0835,인천 남동구 청능대로 338 남동공단 (고잔동),(주)안느 
031-8065-3760,경기 수원시 권선구 경수대로 270 2층 이니스프리 (권선동),IF NC수원터미널점 
054-420-0883,경북 김천시 공단3길 20 (대광동),(주)마린코스메틱 
02-6276-8225,"서울특별시 관악구 남부순환로 1820, 지하층 26호 (봉천동,에그엘로우)", IF 서울대입구점 (신) 
051-794-7202,부산 부산진구 동천로 92 (전포동),IF NC백화점 서면점 
051-590-8273,부산 금정구 부산대학로63번길 2 NC백화점 부산대점 1층 (장전동),IF NC백화점 부산대점 
031-8010-8510,경기 이천시 영창로 165 (창전동),IF NC 이천점 
031-436-4154,"경기 안산시 단원구 광덕대로 194 2,3,4 스타맥스타워 1층 (고잔동)",IF NC 안산고잔점 
032-624-8252,"경기도 부천시 원미구 송내대로 239, 2층 (상동)",IF NC 부천점 
031-231-6545,경기 수원시 팔달구 인계로 154 (인계동),IF NC 동수원점 
070-7729-9449,"서울 강서구 강서로56길 17 4층 (등촌동,NC백화점)",IF NC 강서점 
,대전 대덕구 대화로 80 (대화동),1300_코스비젼 
041-587-1375,"제주 제주시 산천단동길 16 (아라일동,제주테크노파크 화장품공장)",(주)콧데 
